Trading date,open,close,high,low,volume
1930-01-27,22.21,22.21,22.21,22.21,0.0
1930-01-28,22.1,22.1,22.1,22.1,0.0
1930-01-29,22.35,22.35,22.35,22.35,0.0
1930-01-30,22.47,22.47,22.47,22.47,0.0
1930-01-31,22.79,22.79,22.79,22.79,0.0
1930-02-03,22.74,22.74,22.74,22.74,0.0
1930-02-04,23.01,23.01,23.01,23.01,0.0
1930-02-05,23.31,23.31,23.31,23.31,0.0
1930-02-06,23.06,23.06,23.06,23.06,0.0
1930-02-07,22.97,22.97,22.97,22.97,0.0
1930-02-10,23.12,23.12,23.12,23.12,0.0
1930-02-11,23.32,23.32,23.32,23.32,0.0
1930-02-13,23.36,23.36,23.36,23.36,0.0
1930-02-14,23.35,23.35,23.35,23.35,0.0
1930-02-17,23.26,23.26,23.26,23.26,0.0
1930-02-18,23.28,23.28,23.28,23.28,0.0
1930-02-19,23.07,23.07,23.07,23.07,0.0
1930-02-20,22.64,22.64,22.64,22.64,0.0
1930-02-21,22.92,22.92,22.92,22.92,0.0
1930-02-24,22.68,22.68,22.68,22.68,0.0
1930-02-25,22.89,22.89,22.89,22.89,0.0
1930-02-26,23.11,23.11,23.11,23.11,0.0
1930-02-27,23.08,23.08,23.08,23.08,0.0
1930-02-28,23.28,23.28,23.28,23.28,0.0
1930-03-03,23.36,23.36,23.36,23.36,0.0
1930-03-04,23.54,23.54,23.54,23.54,0.0
1930-03-05,23.36,23.36,23.36,23.36,0.0
1930-03-06,23.59,23.59,23.59,23.59,0.0
1930-03-07,23.59,23.59,23.59,23.59,0.0
1930-03-10,23.67,23.67,23.67,23.67,0.0
1930-03-11,23.72,23.72,23.72,23.72,0.0
1930-03-12,23.46,23.46,23.46,23.46,0.0
1930-03-13,23.6,23.6,23.6,23.6,0.0
1930-03-14,23.45,23.45,23.45,23.45,0.0
1930-03-17,23.67,23.67,23.67,23.67,0.0
1930-03-18,23.9,23.9,23.9,23.9,0.0
1930-03-19,24.03,24.03,24.03,24.03,0.0
1930-03-20,24.14,24.14,24.14,24.14,0.0
1930-03-21,24.29,24.29,24.29,24.29,0.0
1930-03-24,24.28,24.28,24.28,24.28,0.0
1930-03-25,24.25,24.25,24.25,24.25,0.0
1930-03-26,24.62,24.62,24.62,24.62,0.0
1930-03-27,24.57,24.57,24.57,24.57,0.0
1930-03-28,24.85,24.85,24.85,24.85,0.0
1930-03-31,24.15,24.15,24.15,24.15,0.0
1930-04-01,25.37,25.37,25.37,25.37,0.0
1930-04-02,25.11,25.11,25.11,25.11,0.0
1930-04-03,25.16,25.16,25.16,25.16,0.0
1930-04-04,25.54,25.54,25.54,25.54,0.0
1930-04-07,25.6,25.6,25.6,25.6,0.0
1930-04-08,25.46,25.46,25.46,25.46,0.0
1930-04-09,25.87,25.87,25.87,25.87,0.0
1930-04-10,25.92,25.92,25.92,25.92,0.0
1930-04-11,25.84,25.84,25.84,25.84,0.0
1930-04-14,25.73,25.73,25.73,25.73,0.0
1930-04-15,25.74,25.74,25.74,25.74,0.0
1930-04-16,25.56,25.56,25.56,25.56,0.0
1930-04-17,25.75,25.75,25.75,25.75,0.0
1930-04-21,25.29,25.29,25.29,25.29,0.0
1930-04-22,25.5,25.5,25.5,25.5,0.0
1930-04-23,25.55,25.55,25.55,25.55,0.0
1930-04-24,25.35,25.35,25.35,25.35,0.0
1930-04-25,25.32,25.32,25.32,25.32,0.0
1930-04-28,24.76,24.76,24.76,24.76,0.0
1930-04-29,24.73,24.73,24.73,24.73,0.0
1930-04-30,24.9,24.9,24.9,24.9,0.0
1930-05-01,24.3,24.3,24.3,24.3,0.0
1930-05-02,23.57,23.57,23.57,23.57,0.0
1930-05-05,22.98,22.98,22.98,22.98,0.0
1930-05-06,23.76,23.76,23.76,23.76,0.0
1930-05-07,23.31,23.31,23.31,23.31,0.0
1930-05-08,23.4,23.4,23.4,23.4,0.0
1930-05-09,23.69,23.69,23.69,23.69,0.0
1930-05-12,24.09,24.09,24.09,24.09,0.0
1930-05-13,24.42,24.42,24.42,24.42,0.0
1930-05-14,24.57,24.57,24.57,24.57,0.0
1930-05-15,24.17,24.17,24.17,24.17,0.0
1930-05-16,24.28,24.28,24.28,24.28,0.0
1930-05-19,23.75,23.75,23.75,23.75,0.0
1930-05-20,23.86,23.86,23.86,23.86,0.0
1930-05-21,23.74,23.74,23.74,23.74,0.0
1930-05-22,23.79,23.79,23.79,23.79,0.0
1930-05-23,24.03,24.03,24.03,24.03,0.0
1930-05-26,24.23,24.23,24.23,24.23,0.0
1930-05-27,24.24,24.24,24.24,24.24,0.0
1930-05-28,24.38,24.38,24.38,24.38,0.0
1930-05-29,24.49,24.49,24.49,24.49,0.0
1930-06-02,24.4,24.4,24.4,24.4,0.0
1930-06-03,24.18,24.18,24.18,24.18,0.0
1930-06-04,24.29,24.29,24.29,24.29,0.0
1930-06-05,23.91,23.91,23.91,23.91,0.0
1930-06-06,23.52,23.52,23.52,23.52,0.0
1930-06-09,22.38,22.38,22.38,22.38,0.0
1930-06-10,23.01,23.01,23.01,23.01,0.0
1930-06-11,22.2,22.2,22.2,22.2,0.0
1930-06-12,22.13,22.13,22.13,22.13,0.0
1930-06-13,22.26,22.26,22.26,22.26,0.0
1930-06-16,20.56,20.56,20.56,20.56,0.0
1930-06-17,20.58,20.58,20.58,20.58,0.0
1930-06-18,19.86,19.86,19.86,19.86,0.0
1930-06-19,20.79,20.79,20.79,20.79,0.0
1930-06-20,20.25,20.25,20.25,20.25,0.0
1930-06-23,20.09,20.09,20.09,20.09,0.0
1930-06-24,19.39,19.39,19.39,19.39,0.0
1930-06-25,19.54,19.54,19.54,19.54,0.0
1930-06-26,20.0,20.0,20.0,20.0,0.0
1930-06-27,19.81,19.81,19.81,19.81,0.0
1930-06-30,20.46,20.46,20.46,20.46,0.0
1930-07-01,20.24,20.24,20.24,20.24,0.0
1930-07-02,20.46,20.46,20.46,20.46,0.0
1930-07-03,20.25,20.25,20.25,20.25,0.0
1930-07-07,19.83,19.83,19.83,19.83,0.0
1930-07-08,19.97,19.97,19.97,19.97,0.0
1930-07-09,20.26,20.26,20.26,20.26,0.0
1930-07-10,20.77,20.77,20.77,20.77,0.0
1930-07-11,20.55,20.55,20.55,20.55,0.0
1930-07-14,21.36,21.36,21.36,21.36,0.0
1930-07-15,21.32,21.32,21.32,21.32,0.0
1930-07-16,21.48,21.48,21.48,21.48,0.0
1930-07-17,21.58,21.58,21.58,21.58,0.0
1930-07-18,21.77,21.77,21.77,21.77,0.0
1930-07-21,20.94,20.94,20.94,20.94,0.0
1930-07-22,21.32,21.32,21.32,21.32,0.0
1930-07-23,21.66,21.66,21.66,21.66,0.0
1930-07-24,21.38,21.38,21.38,21.38,0.0
1930-07-25,21.5,21.5,21.5,21.5,0.0
1930-07-28,21.82,21.82,21.82,21.82,0.0
1930-07-29,21.65,21.65,21.65,21.65,0.0
1930-07-30,21.08,21.08,21.08,21.08,0.0
1930-07-31,21.21,21.21,21.21,21.21,0.0
1930-08-01,21.11,21.11,21.11,21.11,0.0
1930-08-04,21.52,21.52,21.52,21.52,0.0
1930-08-05,21.52,21.52,21.52,21.52,0.0
1930-08-06,21.18,21.18,21.18,21.18,0.0
1930-08-07,21.06,21.06,21.06,21.06,0.0
1930-08-08,20.27,20.27,20.27,20.27,0.0
1930-08-11,20.4,20.4,20.4,20.4,0.0
1930-08-12,19.88,19.88,19.88,19.88,0.0
1930-08-13,20.15,20.15,20.15,20.15,0.0
1930-08-14,20.16,20.16,20.16,20.16,0.0
1930-08-15,20.7,20.7,20.7,20.7,0.0
1930-08-18,20.54,20.54,20.54,20.54,0.0
1930-08-19,20.74,20.74,20.74,20.74,0.0
1930-08-20,20.85,20.85,20.85,20.85,0.0
1930-08-21,20.64,20.64,20.64,20.64,0.0
1930-08-22,20.79,20.79,20.79,20.79,0.0
1930-08-25,20.68,20.68,20.68,20.68,0.0
1930-08-26,20.98,20.98,20.98,20.98,0.0
1930-08-27,21.14,21.14,21.14,21.14,0.0
1930-08-28,21.13,21.13,21.13,21.13,0.0
1930-08-29,21.37,21.37,21.37,21.37,0.0
1930-09-02,21.38,21.38,21.38,21.38,0.0
1930-09-03,21.17,21.17,21.17,21.17,0.0
1930-09-04,21.02,21.02,21.02,21.02,0.0
1930-09-05,21.34,21.34,21.34,21.34,0.0
1930-09-08,21.63,21.63,21.63,21.63,0.0
1930-09-09,21.76,21.76,21.76,21.76,0.0
1930-09-10,21.86,21.86,21.86,21.86,0.0
1930-09-11,21.72,21.72,21.72,21.72,0.0
1930-09-12,21.5,21.5,21.5,21.5,0.0
1930-09-15,21.19,21.19,21.19,21.19,0.0
1930-09-16,21.22,21.22,21.22,21.22,0.0
1930-09-17,21.29,21.29,21.29,21.29,0.0
1930-09-18,21.06,21.06,21.06,21.06,0.0
1930-09-19,20.68,20.68,20.68,20.68,0.0
1930-09-22,20.17,20.17,20.17,20.17,0.0
1930-09-23,20.44,20.44,20.44,20.44,0.0
1930-09-24,20.11,20.11,20.11,20.11,0.0
1930-09-25,19.73,19.73,19.73,19.73,0.0
1930-09-26,19.43,19.43,19.43,19.43,0.0
1930-09-29,18.88,18.88,18.88,18.88,0.0
1930-09-30,18.59,18.59,18.59,18.59,0.0
1930-10-01,19.42,19.42,19.42,19.42,0.0
1930-10-02,19.18,19.18,19.18,19.18,0.0
1930-10-03,19.42,19.42,19.42,19.42,0.0
1930-10-06,18.61,18.61,18.61,18.61,0.0
1930-10-07,18.62,18.62,18.62,18.62,0.0
1930-10-08,18.4,18.4,18.4,18.4,0.0
1930-10-09,17.67,17.67,17.67,17.67,0.0
1930-10-10,18.11,18.11,18.11,18.11,0.0
1930-10-14,17.91,17.91,17.91,17.91,0.0
1930-10-15,18.2,18.2,18.2,18.2,0.0
1930-10-16,17.88,17.88,17.88,17.88,0.0
1930-10-17,17.16,17.16,17.16,17.16,0.0
1930-10-20,17.57,17.57,17.57,17.57,0.0
1930-10-21,17.05,17.05,17.05,17.05,0.0
1930-10-22,16.9,16.9,16.9,16.9,0.0
1930-10-23,17.14,17.14,17.14,17.14,0.0
1930-10-24,17.74,17.74,17.74,17.74,0.0
1930-10-27,17.78,17.78,17.78,17.78,0.0
1930-10-28,17.86,17.86,17.86,17.86,0.0
1930-10-29,17.55,17.55,17.55,17.55,0.0
1930-10-30,17.34,17.34,17.34,17.34,0.0
1930-10-31,16.94,16.94,16.94,16.94,0.0
1930-11-03,17.13,17.13,17.13,17.13,0.0
1930-11-05,16.62,16.62,16.62,16.62,0.0
1930-11-06,16.65,16.65,16.65,16.65,0.0
1930-11-07,16.09,16.09,16.09,16.09,0.0
1930-11-10,15.54,15.54,15.54,15.54,0.0
1930-11-11,15.79,15.79,15.79,15.79,0.0
1930-11-12,16.14,16.14,16.14,16.14,0.0
1930-11-13,16.56,16.56,16.56,16.56,0.0
1930-11-14,16.89,16.89,16.89,16.89,0.0
1930-11-17,16.48,16.48,16.48,16.48,0.0
1930-11-18,16.66,16.66,16.66,16.66,0.0
1930-11-19,17.01,17.01,17.01,17.01,0.0
1930-11-20,16.94,16.94,16.94,16.94,0.0
1930-11-21,17.2,17.2,17.2,17.2,0.0
1930-11-24,17.05,17.05,17.05,17.05,0.0
1930-11-25,16.85,16.85,16.85,16.85,0.0
1930-11-26,16.61,16.61,16.61,16.61,0.0
1930-11-28,16.38,16.38,16.38,16.38,0.0
1930-12-01,16.8,16.8,16.8,16.8,0.0
1930-12-02,16.96,16.96,16.96,16.96,0.0
1930-12-03,16.67,16.67,16.67,16.67,0.0
1930-12-04,16.42,16.42,16.42,16.42,0.0
1930-12-05,16.43,16.43,16.43,16.43,0.0
1930-12-08,15.97,15.97,15.97,15.97,0.0
1930-12-09,15.98,15.98,15.98,15.98,0.0
1930-12-10,15.73,15.73,15.73,15.73,0.0
1930-12-11,15.55,15.55,15.55,15.55,0.0
1930-12-12,15.43,15.43,15.43,15.43,0.0
1930-12-15,14.94,14.94,14.94,14.94,0.0
1930-12-16,14.44,14.44,14.44,14.44,0.0
1930-12-17,15.11,15.11,15.11,15.11,0.0
1930-12-18,15.22,15.22,15.22,15.22,0.0
1930-12-19,15.39,15.39,15.39,15.39,0.0
1930-12-22,14.88,14.88,14.88,14.88,0.0
1930-12-23,14.96,14.96,14.96,14.96,0.0
1930-12-24,15.16,15.16,15.16,15.16,0.0
1930-12-26,14.85,14.85,14.85,14.85,0.0
1930-12-29,14.72,14.72,14.72,14.72,0.0
1930-12-30,15.06,15.06,15.06,15.06,0.0
1930-12-31,15.34,15.34,15.34,15.34,0.0
1931-01-02,15.85,15.85,15.85,15.85,0.0
1931-01-05,15.93,15.93,15.93,15.93,0.0
1931-01-06,16.13,16.13,16.13,16.13,0.0
1931-01-07,15.09,15.09,15.09,15.09,0.0
1931-01-08,16.23,16.23,16.23,16.23,0.0
1931-01-09,16.07,16.07,16.07,16.07,0.0
1931-01-12,15.84,15.84,15.84,15.84,0.0
1931-01-13,15.65,15.65,15.65,15.65,0.0
1931-01-14,15.83,15.83,15.83,15.83,0.0
1931-01-15,15.46,15.46,15.46,15.46,0.0
1931-01-16,15.65,15.65,15.65,15.65,0.0
1931-01-19,15.46,15.46,15.46,15.46,0.0
1931-01-20,15.78,15.78,15.78,15.78,0.0
1931-01-21,15.78,15.78,15.78,15.78,0.0
1931-01-22,16.07,16.07,16.07,16.07,0.0
1931-01-23,16.42,16.42,16.42,16.42,0.0
1931-01-26,16.4,16.4,16.4,16.4,0.0
1931-01-27,16.32,16.32,16.32,16.32,0.0
1931-01-28,16.02,16.02,16.02,16.02,0.0
1931-01-29,16.17,16.17,16.17,16.17,0.0
1931-01-30,16.19,16.19,16.19,16.19,0.0
1931-02-02,16.16,16.16,16.16,16.16,0.0
1931-02-03,16.24,16.24,16.24,16.24,0.0
1931-02-04,16.33,16.33,16.33,16.33,0.0
1931-02-05,16.22,16.22,16.22,16.22,0.0
1931-02-06,16.27,16.27,16.27,16.27,0.0
1931-02-09,16.96,16.96,16.96,16.96,0.0
1931-02-10,17.23,17.23,17.23,17.23,0.0
1931-02-11,17.28,17.28,17.28,17.28,0.0
1931-02-13,17.18,17.18,17.18,17.18,0.0
1931-02-16,17.34,17.34,17.34,17.34,0.0
1931-02-17,17.05,17.05,17.05,17.05,0.0
1931-02-18,17.2,17.2,17.2,17.2,0.0
1931-02-19,17.43,17.43,17.43,17.43,0.0
1931-02-20,17.71,17.71,17.71,17.71,0.0
1931-02-24,18.17,18.17,18.17,18.17,0.0
1931-02-25,17.97,17.97,17.97,17.97,0.0
1931-02-26,18.17,18.17,18.17,18.17,0.0
1931-02-27,18.03,18.03,18.03,18.03,0.0
1931-03-02,17.52,17.52,17.52,17.52,0.0
1931-03-03,17.5,17.5,17.5,17.5,0.0
1931-03-04,17.34,17.34,17.34,17.34,0.0
1931-03-05,17.69,17.69,17.69,17.69,0.0
1931-03-06,17.32,17.32,17.32,17.32,0.0
1931-03-09,17.76,17.76,17.76,17.76,0.0
1931-03-10,17.72,17.72,17.72,17.72,0.0
1931-03-11,17.52,17.52,17.52,17.52,0.0
1931-03-12,17.4,17.4,17.4,17.4,0.0
1931-03-13,17.32,17.32,17.32,17.32,0.0
1931-03-16,17.77,17.77,17.77,17.77,0.0
1931-03-17,17.58,17.58,17.58,17.58,0.0
1931-03-18,17.81,17.81,17.81,17.81,0.0
1931-03-19,18.01,18.01,18.01,18.01,0.0
1931-03-20,18.06,18.06,18.06,18.06,0.0
1931-03-23,17.76,17.76,17.76,17.76,0.0
1931-03-24,17.88,17.88,17.88,17.88,0.0
1931-03-25,17.78,17.78,17.78,17.78,0.0
1931-03-26,17.54,17.54,17.54,17.54,0.0
1931-03-27,17.21,17.21,17.21,17.21,0.0
1931-03-30,16.66,16.66,16.66,16.66,0.0
1931-03-31,16.69,16.69,16.69,16.69,0.0
1931-04-01,16.52,16.52,16.52,16.52,0.0
1931-04-02,16.45,16.45,16.45,16.45,0.0
1931-04-06,16.5,16.5,16.5,16.5,0.0
1931-04-07,16.28,16.28,16.28,16.28,0.0
1931-04-08,16.5,16.5,16.5,16.5,0.0
1931-04-09,16.41,16.41,16.41,16.41,0.0
1931-04-10,16.46,16.46,16.46,16.46,0.0
1931-04-13,16.72,16.72,16.72,16.72,0.0
1931-04-14,16.51,16.51,16.51,16.51,0.0
1931-04-15,16.18,16.18,16.18,16.18,0.0
1931-04-16,15.98,15.98,15.98,15.98,0.0
1931-04-17,15.73,15.73,15.73,15.73,0.0
1931-04-20,15.96,15.96,15.96,15.96,0.0
1931-04-21,15.54,15.54,15.54,15.54,0.0
1931-04-22,15.22,15.22,15.22,15.22,0.0
1931-04-23,15.29,15.29,15.29,15.29,0.0
1931-04-24,15.29,15.29,15.29,15.29,0.0
1931-04-27,14.76,14.76,14.76,14.76,0.0
1931-04-28,14.67,14.67,14.67,14.67,0.0
1931-04-29,14.37,14.37,14.37,14.37,0.0
1931-04-30,15.09,15.09,15.09,15.09,0.0
1931-05-01,14.65,14.65,14.65,14.65,0.0
1931-05-04,15.06,15.06,15.06,15.06,0.0
1931-05-05,14.94,14.94,14.94,14.94,0.0
1931-05-06,15.01,15.01,15.01,15.01,0.0
1931-05-07,14.95,14.95,14.95,14.95,0.0
1931-05-08,15.44,15.44,15.44,15.44,0.0
1931-05-11,15.19,15.19,15.19,15.19,0.0
1931-05-12,15.04,15.04,15.04,15.04,0.0
1931-05-13,14.99,14.99,14.99,14.99,0.0
1931-05-14,14.66,14.66,14.66,14.66,0.0
1931-05-15,14.44,14.44,14.44,14.44,0.0
1931-05-18,13.84,13.84,13.84,13.84,0.0
1931-05-19,13.83,13.83,13.83,13.83,0.0
1931-05-20,13.75,13.75,13.75,13.75,0.0
1931-05-21,13.89,13.89,13.89,13.89,0.0
1931-05-22,13.94,13.94,13.94,13.94,0.0
1931-05-25,13.4,13.4,13.4,13.4,0.0
1931-05-26,13.41,13.41,13.41,13.41,0.0
1931-05-27,13.26,13.26,13.26,13.26,0.0
1931-05-28,13.31,13.31,13.31,13.31,0.0
1931-05-29,13.02,13.02,13.02,13.02,0.0
1931-06-01,12.4,12.4,12.4,12.4,0.0
1931-06-02,12.2,12.2,12.2,12.2,0.0
1931-06-03,13.12,13.12,13.12,13.12,0.0
1931-06-04,13.55,13.55,13.55,13.55,0.0
1931-06-05,13.4,13.4,13.4,13.4,0.0
1931-06-08,13.56,13.56,13.56,13.56,0.0
1931-06-09,13.34,13.34,13.34,13.34,0.0
1931-06-10,13.7,13.7,13.7,13.7,0.0
1931-06-11,13.73,13.73,13.73,13.73,0.0
1931-06-12,13.75,13.75,13.75,13.75,0.0
1931-06-15,13.63,13.63,13.63,13.63,0.0
1931-06-16,13.66,13.66,13.66,13.66,0.0
1931-06-17,13.51,13.51,13.51,13.51,0.0
1931-06-18,13.27,13.27,13.27,13.27,0.0
1931-06-19,13.22,13.22,13.22,13.22,0.0
1931-06-22,14.61,14.61,14.61,14.61,0.0
1931-06-23,14.41,14.41,14.41,14.41,0.0
1931-06-24,15.09,15.09,15.09,15.09,0.0
1931-06-25,14.99,14.99,14.99,14.99,0.0
1931-06-26,15.35,15.35,15.35,15.35,0.0
1931-06-29,15.09,15.09,15.09,15.09,0.0
1931-06-30,14.83,14.83,14.83,14.83,0.0
1931-07-01,15.07,15.07,15.07,15.07,0.0
1931-07-02,14.94,14.94,14.94,14.94,0.0
1931-07-03,15.26,15.26,15.26,15.26,0.0
1931-07-06,15.1,15.1,15.1,15.1,0.0
1931-07-07,14.51,14.51,14.51,14.51,0.0
1931-07-08,14.37,14.37,14.37,14.37,0.0
1931-07-09,14.49,14.49,14.49,14.49,0.0
1931-07-10,14.63,14.63,14.63,14.63,0.0
1931-07-13,14.23,14.23,14.23,14.23,0.0
1931-07-14,14.09,14.09,14.09,14.09,0.0
1931-07-15,13.8,13.8,13.8,13.8,0.0
1931-07-16,14.14,14.14,14.14,14.14,0.0
1931-07-17,14.27,14.27,14.27,14.27,0.0
1931-07-20,14.46,14.46,14.46,14.46,0.0
1931-07-21,14.62,14.62,14.62,14.62,0.0
1931-07-22,14.28,14.28,14.28,14.28,0.0
1931-07-23,14.28,14.28,14.28,14.28,0.0
1931-07-24,13.97,13.97,13.97,13.97,0.0
1931-07-27,14.03,14.03,14.03,14.03,0.0
1931-07-28,14.18,14.18,14.18,14.18,0.0
1931-07-29,13.74,13.74,13.74,13.74,0.0
1931-07-30,13.8,13.8,13.8,13.8,0.0
1931-07-31,13.73,13.73,13.73,13.73,0.0
1931-08-03,13.93,13.93,13.93,13.93,0.0
1931-08-04,13.84,13.84,13.84,13.84,0.0
1931-08-05,13.64,13.64,13.64,13.64,0.0
1931-08-06,13.55,13.55,13.55,13.55,0.0
1931-08-07,13.61,13.61,13.61,13.61,0.0
1931-08-10,13.55,13.55,13.55,13.55,0.0
1931-08-11,13.99,13.99,13.99,13.99,0.0
1931-08-12,13.8,13.8,13.8,13.8,0.0
1931-08-13,14.02,14.02,14.02,14.02,0.0
1931-08-14,14.29,14.29,14.29,14.29,0.0
1931-08-17,14.05,14.05,14.05,14.05,0.0
1931-08-18,14.1,14.1,14.1,14.1,0.0
1931-08-19,14.14,14.14,14.14,14.14,0.0
1931-08-20,14.17,14.17,14.17,14.17,0.0
1931-08-21,13.86,13.86,13.86,13.86,0.0
1931-08-24,13.75,13.75,13.75,13.75,0.0
1931-08-25,13.7,13.7,13.7,13.7,0.0
1931-08-26,13.93,13.93,13.93,13.93,0.0
1931-08-27,13.85,13.85,13.85,13.85,0.0
1931-08-28,13.99,13.99,13.99,13.99,0.0
1931-08-31,13.86,13.86,13.86,13.86,0.0
1931-09-01,13.92,13.92,13.92,13.92,0.0
1931-09-02,13.66,13.66,13.66,13.66,0.0
1931-09-03,13.35,13.35,13.35,13.35,0.0
1931-09-04,13.29,13.29,13.29,13.29,0.0
1931-09-08,12.87,12.87,12.87,12.87,0.0
1931-09-09,12.76,12.76,12.76,12.76,0.0
1931-09-10,12.62,12.62,12.62,12.62,0.0
1931-09-11,12.69,12.69,12.69,12.69,0.0
1931-09-14,12.1,12.1,12.1,12.1,0.0
1931-09-15,11.99,11.99,11.99,11.99,0.0
1931-09-16,11.82,11.82,11.82,11.82,0.0
1931-09-17,12.04,12.04,12.04,12.04,0.0
1931-09-18,11.46,11.46,11.46,11.46,0.0
1931-09-21,10.93,10.93,10.93,10.93,0.0
1931-09-22,10.8,10.8,10.8,10.8,0.0
1931-09-23,11.52,11.52,11.52,11.52,0.0
1931-09-24,10.68,10.68,10.68,10.68,0.0
1931-09-25,10.92,10.92,10.92,10.92,0.0
1931-09-28,10.5,10.5,10.5,10.5,0.0
1931-09-29,10.06,10.06,10.06,10.06,0.0
1931-09-30,9.71,9.71,9.71,9.71,0.0
1931-10-01,9.53,9.53,9.53,9.53,0.0
1931-10-02,9.7,9.7,9.7,9.7,0.0
1931-10-05,8.82,8.82,8.82,8.82,0.0
1931-10-06,9.91,9.91,9.91,9.91,0.0
1931-10-07,9.78,9.78,9.78,9.78,0.0
1931-10-08,10.62,10.62,10.62,10.62,0.0
1931-10-09,10.55,10.55,10.55,10.55,0.0
1931-10-13,10.1,10.1,10.1,10.1,0.0
1931-10-14,9.87,9.87,9.87,9.87,0.0
1931-10-15,10.05,10.05,10.05,10.05,0.0
1931-10-16,10.36,10.36,10.36,10.36,0.0
1931-10-19,10.49,10.49,10.49,10.49,0.0
1931-10-20,10.96,10.96,10.96,10.96,0.0
1931-10-21,10.86,10.86,10.86,10.86,0.0
1931-10-22,10.5,10.5,10.5,10.5,0.0
1931-10-23,10.84,10.84,10.84,10.84,0.0
1931-10-26,10.64,10.64,10.64,10.64,0.0
1931-10-27,10.41,10.41,10.41,10.41,0.0
1931-10-28,10.07,10.07,10.07,10.07,0.0
1931-10-29,10.11,10.11,10.11,10.11,0.0
1931-10-30,10.43,10.43,10.43,10.43,0.0
1931-11-02,10.5,10.5,10.5,10.5,0.0
1931-11-04,10.82,10.82,10.82,10.82,0.0
1931-11-05,10.78,10.78,10.78,10.78,0.0
1931-11-06,11.11,11.11,11.11,11.11,0.0
1931-11-09,11.52,11.52,11.52,11.52,0.0
1931-11-10,11.28,11.28,11.28,11.28,0.0
1931-11-11,11.11,11.11,11.11,11.11,0.0
1931-11-12,11.07,11.07,11.07,11.07,0.0
1931-11-13,10.72,10.72,10.72,10.72,0.0
1931-11-16,10.43,10.43,10.43,10.43,0.0
1931-11-17,10.6,10.6,10.6,10.6,0.0
1931-11-18,10.21,10.21,10.21,10.21,0.0
1931-11-19,10.16,10.16,10.16,10.16,0.0
1931-11-20,9.85,9.85,9.85,9.85,0.0
1931-11-23,9.7,9.7,9.7,9.7,0.0
1931-11-24,9.87,9.87,9.87,9.87,0.0
1931-11-25,9.53,9.53,9.53,9.53,0.0
1931-11-27,9.31,9.31,9.31,9.31,0.0
1931-11-30,9.5,9.5,9.5,9.5,0.0
1931-12-01,9.38,9.38,9.38,9.38,0.0
1931-12-02,9.05,9.05,9.05,9.05,0.0
1931-12-03,9.22,9.22,9.22,9.22,0.0
1931-12-04,9.02,9.02,9.02,9.02,0.0
1931-12-07,9.29,9.29,9.29,9.29,0.0
1931-12-08,9.02,9.02,9.02,9.02,0.0
1931-12-09,8.78,8.78,8.78,8.78,0.0
1931-12-10,8.58,8.58,8.58,8.58,0.0
1931-12-11,8.31,8.31,8.31,8.31,0.0
1931-12-14,8.01,8.01,8.01,8.01,0.0
1931-12-15,8.12,8.12,8.12,8.12,0.0
1931-12-16,7.93,7.93,7.93,7.93,0.0
1931-12-17,7.72,7.72,7.72,7.72,0.0
1931-12-18,8.36,8.36,8.36,8.36,0.0
1931-12-21,8.15,8.15,8.15,8.15,0.0
1931-12-22,8.29,8.29,8.29,8.29,0.0
1931-12-23,7.95,7.95,7.95,7.95,0.0
1931-12-24,7.96,7.96,7.96,7.96,0.0
1931-12-28,7.76,7.76,7.76,7.76,0.0
1931-12-29,7.96,7.96,7.96,7.96,0.0
1931-12-30,8.1,8.1,8.1,8.1,0.0
1931-12-31,8.12,8.12,8.12,8.12,0.0
1932-01-04,7.56,7.56,7.56,7.56,0.0
1932-01-05,7.55,7.55,7.55,7.55,0.0
1932-01-06,8.08,8.08,8.08,8.08,0.0
1932-01-07,8.22,8.22,8.22,8.22,0.0
1932-01-08,8.57,8.57,8.57,8.57,0.0
1932-01-11,8.48,8.48,8.48,8.48,0.0
1932-01-12,8.39,8.39,8.39,8.39,0.0
1932-01-13,8.8,8.8,8.8,8.8,0.0
1932-01-14,8.9,8.9,8.9,8.9,0.0
1932-01-15,8.92,8.92,8.92,8.92,0.0
1932-01-18,8.51,8.51,8.51,8.51,0.0
1932-01-19,8.48,8.48,8.48,8.48,0.0
1932-01-20,8.63,8.63,8.63,8.63,0.0
1932-01-21,8.58,8.58,8.58,8.58,0.0
1932-01-22,8.21,8.21,8.21,8.21,0.0
1932-01-25,8.2,8.2,8.2,8.2,0.0
1932-01-26,8.31,8.31,8.31,8.31,0.0
1932-01-27,8.15,8.15,8.15,8.15,0.0
1932-01-28,8.03,8.03,8.03,8.03,0.0
1932-01-29,7.94,7.94,7.94,7.94,0.0
1932-02-01,8.23,8.23,8.23,8.23,0.0
1932-02-02,8.05,8.05,8.05,8.05,0.0
1932-02-03,8.09,8.09,8.09,8.09,0.0
1932-02-04,8.04,8.04,8.04,8.04,0.0
1932-02-05,7.78,7.78,7.78,7.78,0.0
1932-02-08,7.62,7.62,7.62,7.62,0.0
1932-02-09,7.53,7.53,7.53,7.53,0.0
1932-02-10,7.5,7.5,7.5,7.5,0.0
1932-02-11,8.12,8.12,8.12,8.12,0.0
1932-02-15,8.5,8.5,8.5,8.5,0.0
1932-02-16,8.84,8.84,8.84,8.84,0.0
